Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Comoros,COM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,57128576.69,52857791.09,49536903.9,51587297.42,49721594.77,52960518.12,75162502.2,90864927.1,95972511.94,91929420.67,115656765.1,114174002.9,123132907.4,121920382.9,85929642.45,107269235.7,106623051.7,98111443.8,99636395.52,102961488.1,94530053.17,101899095.6,114673710.5,147226026.9,170600260.2,176022484.1,188025497.5,192400424.2,256358744.4,258791602.7,271587627.9,307381975.1,323693954.1,337042842.9,339810651.6,267288351.3,267996110.7,304517255.9,351750675,341195874,
Cabo Verde,CPV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,95271002.54,98597331.95,111363376.2,107746729.5,102579340.4,109057018.5,143832346.2,154640326.9,157247386.1,166385998.1,211201277.1,205936309.7,238072377.9,230719808,229787766.7,294133735.8,277548294.9,287190631.1,308372216.2,355408993.1,326304704.5,351069967.2,425645501,548644421.4,642983643.3,647010928.1,805264991.1,1002327678,1128862233,975047361.3,1028011941,1200341794,1042391960,1014920752,1128684994,944645439.9,997170139.6,1192488883,1338406444,1293310190,1019523180
Costa Rica,CRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,132338590.9,122861638.4,124825190.6,138870092.2,155005187.9,196800000,199200000,218369811.3,251154717,272754717,340543396.2,399680038.6,453262999.2,563760004.8,801954602.8,755869311.6,842240373.4,1116359393,1269463244,1500945158,1778891482,1264050029,1099078507,1157472344,1243519930,1272805941,1347578853,1621277680,1652553107,2033817039,2347212148,2737000653,3495370311,4150829345,4416262911,4821924111,5143782043,5803238052,6578730704,6411945483,6545131998,6445457525,6828718282,7367441232,8011642171,9170225548,10562844259,12333210658,14660106512,10800050161,13061016239,15465817011,16718692645,17055281117,17596280794,17360350890,18194545144,19552292277,20218492201,19997627383,17582031761
Caribbean small states,CSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2515236800,3055095900,3594369360,4412339083,5038233171,5756838293,6093814738,6276949157,7878465455,8645207123,8817697500,8905963976,9251183529,9765161118,10603443142,10307791680,10606362971,11073229683,11837456728,12096964757,11708950532,7067591647,4025942838,3516494865,4135300811,4840440189,4331000000,4522800000,4697400000,4916000000,5179600000,5109300000,4434700000,4895200000,5841100000,7822300000,9744000000,10332600000,14806100000,9594000000,11400000000,15079000000,14888000000,15602000000,13865000000,12605000000,11226000000,11309000000,12596000000,,
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926592179,3129553073,2794972067,2695027933,,,,,,
Cayman Islands,CYM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,277745397.7,360768050.1,497972959.2,606584939.3,821765628.7,1358664013,1321842817,1387106289,1382085651,1528712762,1429846929,1496618983,1862396346,2289354454,2732346864,3192962740,3294451136,4191531291,3158397055,3570773571,6717504528,7072548306,6738597491,6785841629,6748355987,6743650330,6617244991,6993294231,8181782559,9875106250,10364178585,11315149918,13905730906,17498754944,14028341206,15110426886,15801046771,14294039573,14287905432,15072476418,13390746699,14425114014,16792366697,18649054086,18198141722,17584580240
Czech Republic,CZE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12452629310,9807155002,13453377892,15861421535,18295180997,26029502638,28952706187,27602007660,28302510440,28180143017,30886476403,34009759252,38081836120,48289127583,67612627336,81579428486,97122758413,1.21106E+11,1.43963E+11,1.12952E+11,1.30639E+11,1.53901E+11,1.48044E+11,1.48951E+11,1.58319E+11,1.40304E+11,1.40294E+11,1.56332E+11,1.76803E+11,1.71458E+11,1.5741E+11
Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,35790765243,40706506441,48506788321,65125982437,83342709546,92221047778,1.05502E+11,1.20844E+11,1.44716E+11,1.88607E+11,2.2078E+11,1.925E+11,1.82634E+11,1.79447E+11,1.77776E+11,1.8296E+11,2.26594E+11,2.72701E+11,3.00374E+11,3.20592E+11,4.07976E+11,4.51397E+11,4.83785E+11,4.19718E+11,4.61901E+11,5.58205E+11,5.5303E+11,5.37124E+11,5.63735E+11,5.79415E+11,5.96125E+11,5.87473E+11,5.86296E+11,7.24816E+11,8.57163E+11,9.35106E+11,1.07769E+12,1.25052E+12,1.40718E+12,1.12497E+12,1.26695E+12,1.50334E+12,1.41824E+12,1.48041E+12,1.51476E+12,1.31986E+12,1.3418E+12,1.47542E+12,1.63519E+12,1.59326E+12,1.44978E+12
Djibouti,DJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911141621,3122560781,2980615575,2847439793,4306048841,4188971416,4773263842,4749397786
Dominica,DMA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,22185185.19,29296296.3,40296296.3,54703703.7,52111111.11,50111111.11,48407407.41,61444444.44,59103703.7,66366666.67,77500000,98888888.89,120259259.3,133948148.1,126318518.5,125225925.9,122285185.2,135300000,144300000,145100000,172851851.9,172185185.2,180592592.6,183077777.8,165748888.9,156234518.5,157336555.6,174111518.5,196296296.3,198888888.9,236331777.8,287322111.1,264465888.9,275594888.9,275986148.1,261255370.4,259156148.1,264479000,329603333.3,324539185.2,323111074.1,433030370.4,413373592.6,338025581.6
Denmark,DNK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,3533468959,3762160847,3829653733,4438459867,5119854667,5506203762,6229703999,9178240681,11616217493,12275876057,14607323077,15893622568,17888293983,22246206425,23438722476,21452392257,21123371538,20444406670,20459800031,22341632158,28623980349,32440355248,34827127089,35549320949,42672845232,43805725631,45947463428,41582170916,48298831242,59022089997,58923841378,57971294572,60376476839,59349185803,62604702033,63303119743,69404219160,80789964783,96223902121,1.10938E+11,1.31928E+11,1.55193E+11,1.78986E+11,1.36942E+11,1.40316E+11,1.63146E+11,1.59029E+11,1.65681E+11,1.68204E+11,1.4719E+11,1.46359E+11,1.59093E+11,1.79902E+11,1.79368E+11,1.72454E+11
Dominican Republic,DOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,126500000,106900000,199300000,244400000,287500000,180000000,249300000,258800000,287500000,321300000,414895190,461715440,489759560,632490400,1023192000,1160205950,1152879210,1297114920,1395042000,1746830300,2303519820,2192903500,2036678800,2246418800,3479368010,1555454604,1621558723,1895575843,1981553292,2594465300,2729569106,4225820816,5067032000,5443488000,5996916809,6433877234,6887293255,7809009060,9015955819,9147217451,10646528443,9887388413,10312055931,9052791965,8974483846,11921952395,13463099099,15469324793,18038889164,14276267348,17948463933,20195914602,20513694641,19754031569,20385766873,20217567770,20952486330,21233814736,24387162749,24851856015,20498013695
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1828719511,1643532762,416670292.3,995378987.7,856488910.5,810192218.1,749427801.7,729172996.3,931721050.8,1195033582,1417836382,1404551500,1740877134,2750788568,4688209869,6684559680,6580527283,8753738135,10590281903,10925699712,12847240527,13693869109,13109185467,12591881327,14748966629,15493853614,14758735640,12289419758,13356326943,15863628302,15473067887,10788777393,11458089975,11556880473,11084077314,12110076609,11240020899,10279946208,10849999758,11079852615,11390169785,12053066114,14547471885,16203129401,21886269334,24843327242,25651596909,33568752129,49096310473,49331042818,50654732073,57376110362,59611982821,63767462869,68262397151,60621194064,56097067791,55603303506,56328895705,50032843584,40849824258
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6130999798,5374821537,4905406484,5381053442,6020125645,7022022713,7667237114,7832213979,8236119003,8417422751,9297548276,9519885219,11390768046,17328791055,28069042589,29575888604,30545647266,35688622532,41555555903,53951044605,68609118709,79876622662,84947788256,89090505625,89233958746,97709985184,90394413675,1.00422E+11,1.28854E+11,1.41455E+11,1.55955E+11,1.81673E+11,2.13842E+11,2.61907E+11,3.1282E+11,3.93926E+11,4.336E+11,4.39312E+11,3.62363E+11,4.03026E+11,5.01989E+11,5.10345E+11,5.80519E+11,7.23625E+11,9.409E+11,1.09534E+12,1.28289E+12,1.52802E+12,1.84519E+12,1.60759E+12,2.18642E+12,2.72335E+12,2.90461E+12,3.1124E+12,3.23167E+12,2.92652E+12,2.87777E+12,3.26778E+12,3.75334E+12,3.66863E+12,3.41246E+12
Early-demographic dividend,EAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,21936752270,21974779587,21100169708,22512648949,24624903218,26224997676,27085392839,28864995986,30343984916,33155580089,36249702251,39936156014,43919134834,60541525666,98564243130,1.23202E+11,1.32721E+11,1.60307E+11,1.77996E+11,2.06504E+11,2.71127E+11,3.08807E+11,2.93561E+11,2.87259E+11,2.70282E+11,2.50094E+11,2.35639E+11,2.44364E+11,2.86307E+11,3.1023E+11,3.5804E+11,3.91916E+11,4.43929E+11,4.73405E+11,4.95402E+11,5.63099E+11,6.28459E+11,6.92699E+11,6.76909E+11,6.80548E+11,7.73417E+11,7.48481E+11,7.6385E+11,8.52797E+11,1.07294E+12,1.28462E+12,1.5243E+12,1.84113E+12,2.19507E+12,1.89354E+12,2.32575E+12,2.7531E+12,2.94806E+12,2.9812E+12,3.04427E+12,2.69705E+12,2.62462E+12,2.94692E+12,3.16842E+12,3.06673E+12,2.53315E+12
East Asia & Pacific,EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,22279649868,21432488016,20306917649,23183206534,24641577895,28241725280,31003118700,32682999176,36970632763,40449545765,46012316767,49864637694,58513244710,89447175867,1.42459E+11,1.42874E+11,1.59383E+11,1.80981E+11,2.13187E+11,2.86545E+11,3.55877E+11,3.9341E+11,3.84737E+11,3.80041E+11,4.04558E+11,4.03641E+11,4.14318E+11,4.97885E+11,6.39308E+11,7.30357E+11,8.09129E+11,8.86364E+11,9.65228E+11,1.06649E+12,1.23689E+12,1.52662E+12,1.62869E+12,1.64227E+12,1.37534E+12,1.48575E+12,1.80368E+12,1.68968E+12,1.77802E+12,2.07556E+12,2.59983E+12,2.97883E+12,3.4122E+12,3.89393E+12,4.62212E+12,3.80981E+12,4.96879E+12,6.07102E+12,6.41561E+12,6.6131E+12,6.76205E+12,6.00325E+12,5.81375E+12,6.50211E+12,7.29455E+12,7.0864E+12,6.52684E+12
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99638E+11,1.84405E+11,1.38774E+11,3.49214E+11,2.47459E+11,1.94676E+11,2.19375E+11,2.13184E+11,2.31145E+11,2.00987E+11,1.69067E+11,1.96256E+11,2.02416E+11,2.3116E+11,2.94978E+11,3.94744E+11,4.78901E+11,5.9494E+11,7.8718E+11,9.98288E+11,7.05066E+11,8.60749E+11,1.09106E+12,1.14402E+12,1.20093E+12,1.12487E+12,8.67084E+11,8.35931E+11,9.83108E+11,1.0407E+12,1.05431E+12,9.5513E+11
Europe & Central Asia,ECS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2.07579E+11,2.31489E+11,2.76513E+11,3.80548E+11,5.16335E+11,5.40007E+11,6.03631E+11,6.81645E+11,7.9237E+11,1.02809E+12,1.23602E+12,1.11647E+12,1.06992E+12,1.02493E+12,1.0337E+12,1.07308E+12,1.29941E+12,1.59123E+12,1.79837E+12,1.92885E+12,2.28633E+12,2.27582E+12,2.59881E+12,2.25098E+12,2.43413E+12,2.93123E+12,3.00917E+12,3.01527E+12,3.15045E+12,3.18605E+12,3.34399E+12,3.34689E+12,3.51698E+12,4.23845E+12,5.11061E+12,5.68655E+12,6.52481E+12,7.72449E+12,8.71588E+12,6.78545E+12,7.60036E+12,8.91988E+12,8.55925E+12,8.87735E+12,9.02166E+12,7.88663E+12,7.92023E+12,8.71513E+12,9.59574E+12,9.55162E+12,8.64299E+12
Ecuador,ECU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,214480876.3,178045025.4,163881310.7,181649533.1,227656539.8,245638749.4,270002428.4,307238277.7,359393278.8,376645548.8,372412519.7,459682353.3,495423486.2,648350793.4,1237514215,1494854573,1634570548,2000105771,2213274955,2575840755,3196675358,3336486378,3538835376,2627143347,2652200359,2750018249,2677096293,3118845050,3087613078,3449083353,3326816743,3656282141,3740586293,4381543772,5336068034,6016443222,5535280640,6613086543,7136267134,4483779890,5010291146,6734248000,7960638000,7992504000,9554409000,11821905000,13748900000,15636623000,20933400000,16790125000,22541700000,26453861000,27772113000,29459627000,30168281000,23815449000,19004701000,22516333000,25553987000,24895603000,20506058000
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,996286588,1081156918,1071428571,1035981308,1078692494,1374780206,1530986993,1615822130,1834007074,2888427176,4134809294,3717576961,4516926855,5026531231,7743714286,9289542760,9628783784,10472660099,10593713620,10857880026,10888912156,9167446211,9190887667,12322544009,12856257745,13997308210,13226985710,12938946228,14015606242,14561091340,16661751696,17718160377,19528023599,21812278630,21144205249,22779979451,21590296496,19303370787,19576923077,23311688312,29217970050,33913043478,45429071804,62909090909,59764065336,58221415608,58261617900,67866666667,67364341085,69296987088,71347708895,66159509202,69089673913,73331457513,78012528474,75427323768
Euro area,EMU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1.25482E+11,1.40487E+11,1.70217E+11,2.34905E+11,3.18691E+11,3.35103E+11,3.79175E+11,4.29094E+11,5.03147E+11,6.55272E+11,7.95563E+11,7.14077E+11,6.80589E+11,6.45783E+11,6.46464E+11,6.68172E+11,8.08906E+11,9.97322E+11,1.12128E+12,1.21287E+12,1.49732E+12,1.54884E+12,1.6683E+12,1.45033E+12,1.61437E+12,1.97172E+12,2.00461E+12,1.9652E+12,2.08392E+12,2.13799E+12,2.22532E+12,2.21895E+12,2.2983E+12,2.79797E+12,3.34437E+12,3.67273E+12,4.16591E+12,4.91357E+12,5.48937E+12,4.3156E+12,4.75018E+12,5.50258E+12,5.15455E+12,5.32644E+12,5.49919E+12,4.86078E+12,4.9292E+12,5.43034E+12,6.03217E+12,5.99692E+12,5.43052E+12
Eritrea,ERI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214474287.1,334544481,440568181.8,479375000,606037724,589008180.7,597114875.2,597465839.1,411183688.3,460868367.3,472665759.2,587987181.1,663164475.1,603478679.6,464617886.2,379414634.1,360673606.5,435274751.2,494229450.4,603784852,,,,,,,,,
Spain,ESP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,5612317566,6005008383,8184905514,11627327242,18006241708,19179420290,20751355384,21074990142,22236108941,30327211205,40198398700,38729690034,38319943965,35375280742,34830824881,36162100783,43101606273,59271552351,73015349236,86194007027,1.067E+11,1.13805E+11,1.2486E+11,1.0103E+11,1.13187E+11,1.41042E+11,1.49163E+11,1.50449E+11,1.6446E+11,1.79523E+11,1.8813E+11,1.89036E+11,2.01356E+11,2.52042E+11,3.10654E+11,3.43483E+11,3.89589E+11,4.67591E+11,4.93409E+11,3.55547E+11,3.83262E+11,4.32662E+11,3.89366E+11,3.93337E+11,4.16065E+11,3.65541E+11,3.68299E+11,4.12993E+11,4.60824E+11,4.46118E+11,3.73524E+11
Estonia,EST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728885949,3259065901,3295549961,3431489140,4158018485,4721055735,4274527257,3688782825,4078345717,4815881134,6478792909,8368396273,9945822659,12490779074,16026215439,17111420829,10974937483,13398749271,18729623413,19464295958,20560105185,20846975232,16818332258,17657740840,19271568289,21902518304,21697926981,21667773149
Ethiopia,ETH,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079844913,13699443640,13812126942,16182860468,19565924879,20124704467,19195090503,19235910557,20022064432,18222799235
European Union,EUU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1.4547E+11,1.61776E+11,1.9499E+11,2.69053E+11,3.65965E+11,3.85462E+11,4.36554E+11,4.91226E+11,5.71574E+11,7.44963E+11,8.98743E+11,8.08136E+11,7.71297E+11,7.3193E+11,7.33811E+11,7.61612E+11,9.21915E+11,1.1357E+12,1.27209E+12,1.37345E+12,1.68195E+12,1.72101E+12,1.85508E+12,1.61884E+12,1.80687E+12,2.21254E+12,2.26452E+12,2.23166E+12,2.37322E+12,2.4268E+12,2.53473E+12,2.53041E+12,2.63949E+12,3.21783E+12,3.86623E+12,4.27255E+12,4.88274E+12,5.81106E+12,6.54787E+12,5.098E+12,5.63372E+12,6.53893E+12,6.14118E+12,6.34341E+12,6.56771E+12,5.8009E+12,5.88412E+12,6.50584E+12,7.24679E+12,7.19825E+12,6.55585E+12
Fragile and conflict affected situations,FCS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66978281663,61282995978,64604149639,62901994027,56348533500,66750043001,71627341698,89725341200,92175806325,96028559624,1.03596E+11,1.12187E+11,1.05237E+11,1.2004E+11,1.44356E+11,1.79898E+11,2.0783E+11,2.71002E+11,3.26411E+11,3.2705E+11,3.80162E+11,3.98426E+11,4.44212E+11,5.05738E+11,5.58906E+11,3.8253E+11,3.40826E+11,3.6071E+11,4.15593E+11,4.76037E+11,3.85086E+11
Finland,FIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2901994621,3116111111,3558591913,4849296717,7338853001,8310974624,8192029543,8555407998,8979061372,12688139215,17233025183,15896941306,15153570988,14637062340,14340126632,15264773599,17894675111,22422561883,26449182658,29576001108,33514227958,28389942655,27792673215,23895076507,29329538987,37987472767,38849339891,38637040431,39579439252,38720434690,41311958725,39489932886,42151326934,52641083521,63757139310,74357666957,84397189813,99941144265,1.17476E+11,85955821061,92321655573,1.09214E+11,1.04258E+11,1.06008E+11,1.03297E+11,84341201314,86830696699,95640350065,1.09467E+11,1.06667E+11,96701749172
Fiji,FJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,624492665,709771823.1,592636207.6,550737463.1,517088490.7,510228848.8,509312384.1,495457834.2,569530867.7,713813793.6,897899925.7,837286527.5,841184298.1,972240238.7,1085171778,1159496551,1252975130,1223730692,965975437.9,1192881803,1183312976,1140911886,1177923087,1580546471,1920600115,1897752809,2090861830,2087375023,2606754094,1706127341,2003475890,2460803034,2549051455,2911163639,2840256437,2451402908,2491053126,2727266648,3098984987,3211587329,1962157473
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7703448807,8273434930,9042716900,10367369963,12137117085,12575567948,14294826788,15606193462,17377269223,20853686819,22918389040,25770095892,32248374512,44639068945,62037643208,64439345265,75449330784,83706873496,97265988372,1.24741E+11,1.57931E+11,1.44292E+11,1.39515E+11,1.2711E+11,1.25806E+11,1.31051E+11,1.58186E+11,1.93331E+11,2.14218E+11,2.2907E+11,2.76178E+11,2.74783E+11,2.89558E+11,2.52824E+11,2.81109E+11,3.36601E+11,3.41586E+11,3.27049E+11,3.51431E+11,3.53524E+11,3.71434E+11,3.67426E+11,3.81655E+11,4.54339E+11,5.38587E+11,5.91805E+11,6.5311E+11,7.59099E+11,8.54435E+11,6.89421E+11,7.42031E+11,8.68988E+11,8.18541E+11,8.54548E+11,8.78813E+11,7.59723E+11,7.62456E+11,8.28739E+11,9.12875E+11,8.88231E+11,7.86302E+11
Faroe Islands,FRO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463123806.1,559631317.9,611176405.1,584514826.7,610599516.1,869681375.9,769608252.2,908686154.5,1025526333,1336921579,1327573017,1085675913,1098380185,1342317507,1481743634,1496999804,1464516704,1268924925,1251615491,1427175938,1576014316,1574609410,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,89800000,,,,,,,,,,,,162387700,182834000,182125300,180575600,172319200,169396700,184320400,173961400,186599300,187839500,189722600,195838100,195650000,226222700,243611500,243860300,255859900,266613200,262856300,236361400,247594700,242489900,260565500,262770200,249956300,
Gabon,GAB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,46157379.98,53078875.85,56243568.93,70124240.08,77540103.44,84468787.6,97281594.33,130487348.1,145012560,171949150.8,123008734.1,199741094.4,311076213.3,416798916.5,668038561.9,1033535544,1387316653,1440086500,1121176289,1133406057,1353656767,1571772410,1435152241,1476646950,1431720921,1913133446,1861937649,1484012449,1602494055,1724720018,1836814829,1797631393,1889852814,1512752826,1603032258,1772673217,1879469239,1983293967,2177525350,1777483514,1659781360,1475000536,1715357298,1847633737,2076853934,2294207167,2899741131,3313621669,4172991031,3795566767,4526528582,5236193125,5390232738,5855447181,5279048163,4015443355,3659959710,3708781581,3757898187,3640935227,3534101599
United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,27409685625,30419802872,35251670829,47697383635,65241243572,65516192478,67750427673,76182421071,89639071908,1.18544E+11,1.37974E+11,1.25162E+11,1.22164E+11,1.21368E+11,1.27311E+11,1.30997E+11,1.5296E+11,1.88416E+11,2.29336E+11,2.41406E+11,2.72512E+11,2.59733E+11,2.75927E+11,2.64548E+11,2.9444E+11,3.39187E+11,3.67747E+11,3.9137E+11,4.10036E+11,4.26748E+11,4.47402E+11,4.50144E+11,4.79078E+11,5.36583E+11,6.35802E+11,6.96464E+11,7.95592E+11,8.47751E+11,8.5391E+11,6.75529E+11,7.49137E+11,8.42321E+11,8.4434E+11,8.70455E+11,9.12012E+11,8.4278E+11,8.09253E+11,8.40096E+11,9.16629E+11,9.14862E+11,7.50699E+11
Georgia,GEO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514938489,,,1928655738,2743618278,1140185513,1001877590,1479432987,1340910635,1066714695,1212806577,1251368837,1439783577,1843081512,2455655259,3286864898,4388115030,5857048788,7425610411,5237832984,6114963811,7985650756,9138860292,9261753036,10019255819,8659322258,8483331221,9341701534,10770490509,11147146553,8885717851
Ghana,GHA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,431423304.7,474845780.2,393603729.3,423018954.6,413213879.5,549084206,417416054.5,348508152.8,347109528.7,399077904.5,503014656.1,489222600.2,321158572,404225352.1,631055900.6,518085106.4,443644067.8,368285714.3,354799301.9,448717948.7,406950207.5,224767428.8,120354808.6,242989412.6,475228310.5,612110906.7,1153286610,1328870748,1250710521,1278450300,1522368637,1683755435,1845128146,2172624037,2001557531,2128753128,2780426911,3651811035,3495721453,3830866092,3350893191,3444743962,3383649798,4320560568,5361416565,6631860362,8325437766,10137018336,12757654091,11019098007,14778901678,19416444364,21794702943,22377217876,19505247428,21187683788,20615994271,22649501437,23871613875,23713149960,
Gibraltar,GIB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,560097159.3,626828734.9,740909376.1,724403512,891808983.4,922173141.7,856408290.8,920896413.6,874952736.6,905896319.3,941903143.6,864726230.8,966133190.6,901094040.1,867392065.3,849347074,854685071.9,867999978.1,938538702.2,1031237407,1922724849,2988313293,2962825503,3177066501,2961065637,3620035689,4089175143,4519671005,4396562741,4480281625,7088908453,5842867639,5783505586,5714447917,5815658236
"Gambia, The",GMB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,19266562.13,22035471.04,20989199.83,23077473.24,21394038.3,20720626.89,24111727.38,31865484.02,41878368.11,50236393.81,52005301.7,65618403.84,102909574.7,131010643.9,153323649,146040649.2,128849137.4,133366216.9,114896375.7,121703202.4,104144404.3,130802612.2,155879196.2,185466005.6,226976773.7,239290744.4,263205829.8,275121697.5,214067398.6,279037959.8,247309659.9,204004039.1,240030742.9,228252406.7,239267915.8,172597799.5,187843250.8,183930243.1,282216842.4,309496979.9,309274309.9,336061817,384410879.4,377490204.3,406575753.2,363423450.9,394206458.8,364299149.6,447782280.2,459500320,447005385.9,549737511.5,691368339.3,637323745.3,
Guinea-Bissau,GNB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,23768618.66,26948628.57,31248657.14,36398983.05,38767763.16,28278217.82,31395546.98,37483116.72,44225216.14,49224572.01,46299659.04,55268030.3,68336755.65,52759846.68,71013939.1,83018771.88,41457271.63,67719955.58,84150250.52,98449728.34,90350137.8,97180013.61,113409934.4,77499976.79,80839755.45,89252264.16,86090212.08,107106556.2,74000256.63,96100140.47,122897531.4,105312769.3,97563200.47,117415701.5,140385976.4,147747290.5,163496080.6,236606716.2,284680399.1,292391611.3,299363909.4,340360883.8,254220739.2,270133241.7,331091753,337933434,369077005,446544679.5,462553700.7,505091906.4,418772054.7
Equatorial Guinea,GNQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583355428,3652042752,5942729603,7794030129,7193785588,9610804658,8389599002,10023358079,8612715610,8361396885,5566862109,4629853195,5315346807,5766764648,4760871425,4655175732
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,631632347.3,700605823.6,769366899.1,900360280.3,1115046401,1308623061,1342050635,1412506373,1579116079,1811909654,2000806818,2212454545,2733386364,4490322209,5389988636,6042157279,6489141791,7481739130,8625547310,11091655934,14356163070,13479680197,13459198980,12208637771,11571638452,11598554157,14070949367,15884209864,17767852510,19664089383,24815116079,25647743503,27828550232,25002288942,25323011236,31047568760,33853424405,33000637714,37510447365,40084618581,45152926110,45421484564,46512542819,59861400677,70208942141,73315605024,86576754485,1.11487E+11,1.27493E+11,94913549597,87267168433,88586708278,80645644376,78027274202,80045055961,64844045795,63177835943,72852456479,87144248913,85702557741,74702220595
Grenada,GRD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,32592592.59,39703703.7,56888888.89,66370370.37,78703703.7,79000000,71777777.78,71148148.15,88111111.11,105807407.4,115092592.6,119888888.9,128629629.6,138800000,149118518.5,138625925.9,159318518.5,161914814.8,169207407.4,194092592.6,212592592.6,253185185.2,266296296.3,310138518.5,280206740.7,272108074.1,311462481.5,319120963,396159888.9,402395592.6,436385259.3,451733185.2,360979629.6,379569185.2,395495481.5,395684296.3,424283148.1,492962963,507037037,529629629.6,615555555.6,684444444.4,701851851.9,592152407.4
